id,name,latitude,longitude,neighborhood,room_type,price,availability_365,number_of_reviews,reviews_per_month,review_scores_rating
52116387,The Roscoe Village Brownstone,41.942970275878906,-87.67887878,North Center,Entire home/apt,135.0,262,2,0.05,5.0
52143861,"cheerful residential home,your room is here!!",41.92935,-87.74385,Belmont Cragin,Private room,30.0,346,4,0.08,5.0
52145383,Brand new 2 bed 2 bath apartment in Lincoln Square,41.96323,-87.69488,Lincoln Square,Entire home/apt,231.0,36,113,2.84,4.97
52153928,1 BR&1Bath/Lakeview/Lincolnpark/Wrigleyclose(ASHG),41.93304443359375,-87.66869354,Lake View,Entire home/apt,72.0,321,12,0.27,4.67
52175841,Cozy Private Room in a great location of Chicago.,41.99443,-87.65812,Edgewater,Private room,72.0,264,25,0.55,4.8
52178410,"Blueground | Streeterville, pool, nr Navy Pier",41.8925035,-87.6162826,Near North Side,Entire home/apt,196.0,266,0,,
52189452,Large Modern 4BD/2.5BA - Logan Square Chicago!,41.91264,-87.69831,West Town,Entire home/apt,250.0,165,88,1.8,4.78
52222847,Hyde Park Condo near UIC Campus w/ Balcony,41.80121,-87.5964,Hyde Park,Entire home/apt,230.0,235,80,1.67,4.76
52226578,Chic 2BR Avondale Apt next to Logan Sq & Blue Line,41.93947,-87.71726,Avondale,Entire home/apt,215.0,362,65,1.49,4.8
52239805,Chic and Modern One Bedroom in Heart of Downtown!,41.88593,-87.63054,Loop,Entire home/apt,313.0,89,0,,
52242765,Private room in apartment in Fantastic location,41.87275,-87.65217,Near West Side,Private room,75.0,339,65,1.37,4.57
52246034,JUNGLE Chicago Private Room,41.92794,-87.79646,Montclare,Private room,79.0,331,14,0.29,4.86
52260989,Little Bohemia E Rogers Park near Evanston & Lake,42.02024,-87.66858,Rogers Park,Private room,79.0,251,22,0.46,4.82
52261847,Entire first floor in Lincoln Square!,41.97439,-87.68863,Lincoln Square,Entire home/apt,209.0,344,123,3.05,4.98
52264184,Touch of Africa 2BR Apt Near UChicago,41.77983,-87.61437,Woodlawn,Entire home/apt,135.0,28,12,0.25,4.83
52282954,"Vibrant, Sunny & Spacious 2 bd 1 ba Uptown Condo",41.96426,-87.65387,Uptown,Entire home/apt,69.0,332,176,3.62,4.92
52308229,Cheerful 3-bedroom townhome in west rogers park!!,41.99286,-87.7027,West Ridge,Entire home/apt,147.0,258,78,2.15,4.86
52313572,"Blueground | River N, pool & w/d, nr Mag Mile",41.8945286,-87.6334052,Near North Side,Entire home/apt,213.0,325,0,,
52335832,Renovated Sunny Oasis Steps From the Lake,42.01576,-87.66254,Rogers Park,Private room,83.0,196,60,1.26,4.98
52350546,Cosy room near medical district w/ private balcony,41.87125,-87.69773,East Garfield Park,Private room,42.0,158,27,0.61,4.41
52352119,A futon room with a Tv and computer great for late night studying or concentration.,41.76832,-87.66254,West Englewood,Private room,41.0,365,0,,
52372599,Spacious and Comfy 3 Bedroom Apt,41.78733,-87.62529,Washington Park,Entire home/apt,85.0,308,81,2.41,4.83
52373436,Comfortable and Cozy Suite in Quiet Neighborhood,41.71068,-87.63583,Washington Heights,Entire home/apt,79.0,149,108,2.38,4.86
52374426,Luxury condo near Magnificent Mile,41.89598,-87.62595,Near North Side,Entire home/apt,180.0,323,10,0.22,4.9
52382974,Spacious 2 Bed/2 Bath + Den,41.9038,-87.68679,West Town,Entire home/apt,110.0,168,9,0.27,5.0
52389225,Vibrant studio at Uptown close to RedLine,41.97011,-87.66005,Uptown,Entire home/apt,104.0,54,174,3.57,4.67
52391072,"Modern studio at Uptown by Red Line,Aragon,Riviera",41.97079,-87.66181,Uptown,Entire home/apt,94.0,55,210,4.32,4.76
52391531,Stylish studio at Uptown by Red Line,41.97012,-87.66138,Uptown,Entire home/apt,103.0,58,179,3.68,4.7
52403432,Private 1 Bedroom Apartment in Little Italy / UIC,41.86965,-87.66415,Near West Side,Entire home/apt,239.0,355,95,2.0,4.98
52408276,3BD/2BA Dual Level w Family room King Bed,41.97038,-87.7828,Jefferson Park,Entire home/apt,168.0,321,54,1.2,4.96
52421674,Lincoln Park Charm + On site Parking Included!,41.92969,-87.6504,Lincoln Park,Entire home/apt,461.0,302,113,2.42,4.98
52439779,Spacious 2 Bed/2 Bath Apartment In West Town!,41.894903,-87.666413,West Town,Entire home/apt,119.0,309,15,0.34,4.73
52482841,"Blueground | Streeterville, pool, nr Navy Pier",41.8925035,-87.6162826,Near North Side,Entire home/apt,182.0,72,1,0.03,4.0
52504308,"Blueground | W. Loop, gym, pool, near uic",41.876299,-87.6537208,Near West Side,Entire home/apt,199.0,343,0,,
52520901,Lavish 2BR/2BA Loft I Next to Grant Park & Museums,41.87035,-87.62779,Loop,Entire home/apt,330.0,228,204,4.22,4.94
52555572,Tourmaline Room,41.85226,-87.70887,South Lawndale,Private room,61.0,360,61,1.26,4.59
52555897,Amber Room,41.85413,-87.70893,North Lawndale,Private room,62.0,172,68,1.46,4.6
52556098,Amethyst Room,41.85245,-87.70703,South Lawndale,Private room,62.0,359,74,1.53,4.65
52565723,"Blueground | W. Loop, gym, pool, near uic",41.8763,-87.65372,Near West Side,Entire home/apt,213.0,277,0,,
52570753,Calcite Room,41.85233,-87.70762,South Lawndale,Private room,63.0,363,49,1.01,4.65
52578400,Cozy Large One Bedroom with Indoor Fireplace,41.90255,-87.63498,Near North Side,Entire home/apt,125.0,355,13,0.28,5.0
52611708,Emerald Room,41.85267,-87.70679,South Lawndale,Private room,63.0,359,101,2.12,4.59
52616207,Eddy Street Upstairs Apartment,41.9442,-87.77329,Portage Park,Entire home/apt,72.0,224,136,2.99,4.96
52651881,South Loop 3Br/2Ba Condo with Balcony & Parking,41.85627,-87.62348,Near South Side,Entire home/apt,260.0,307,190,3.96,4.95
52655341,Private room in a boho home,41.9119977,-87.7185809,Humboldt Park,Private room,40.0,262,0,,
52716429,East Pilsen Gem,41.85812,-87.64861,Lower West Side,Entire home/apt,252.0,8,10,0.26,5.0
52719151,"Light, Bright Private Suite Steps From Lake",42.015,-87.66282,Rogers Park,Private room,85.0,118,72,1.52,4.94
52724296,Modern Retro 90s Themed 3bd  Low Cleaning fee!,41.693,-87.61781,Roseland,Entire home/apt,186.0,175,63,1.34,4.9
52731021,"Blueground | Logan Sq, roof & gym, 1 block to L",41.92411,-87.69783,Logan Square,Entire home/apt,182.0,264,1,0.02,5.0
52733252,BnB on Grace Street - Modern 2-Bedroom Guest Suite,41.95075,-87.72841,Irving Park,Entire home/apt,113.0,144,202,4.43,4.96
52736306,Top Rated Stay with Free Parking+King Beds+Laundry,41.9412546,-87.8157029,Dunning,Entire home/apt,152.0,75,110,2.33,4.97
52739562,Charming Wrigleyville Home Close to the Cubs!,41.95294,-87.66345,Lake View,Entire home/apt,127.0,323,105,2.23,4.54
52741444,Spacious Room by Medical District & UIC,41.8712,-87.69663,East Garfield Park,Private room,43.0,221,21,0.45,4.19
52760011,COZY Bright*BOLD*FUN* Eclectic Wicker Park Home,41.90888,-87.67536,West Town,Entire home/apt,302.0,261,162,3.47,4.96
52766193,"Blueground | Logan Sq, roof & gym, 1 block to L",41.92411,-87.69783,Logan Square,Entire home/apt,375.0,363,1,0.31,5.0
52769811,Adorable Private Edgewater Suite,41.98612,-87.66369,Edgewater,Entire home/apt,121.0,235,98,2.38,4.89
52771190,Roomy Getaway Located in Vibrant Lincoln Park,41.92567062,-87.66986084,Lincoln Park,Entire home/apt,139.0,163,186,3.91,4.76
52771197,Lovely 4-bedroom condo with indoor fireplace,41.77905,-87.61224,Woodlawn,Entire home/apt,133.0,336,116,2.53,4.72
52778055,Level River North Studio with Premium Amenities,41.89132690429688,-87.63784027,Near North Side,Entire home/apt,246.0,362,2,0.04,5.0
52779918,Ultra Sleek Rolex Suite (Garden Unit),41.81924,-87.61042,Grand Boulevard,Entire home/apt,142.0,321,6,0.15,4.83
52786074,"Blueground | W. Loop, gym, pool, near uic",41.8763,-87.65372,Near West Side,Entire home/apt,193.0,0,0,,
52796850,Spacious Studio in Prime Location,41.93159,-87.64594,Lincoln Park,Entire home/apt,127.0,326,153,3.22,4.8
52842931,Gorgeous 1 Bedroom Condo In Chicago,41.76766,-87.58433,South Shore,Entire home/apt,126.0,159,170,3.64,4.74
52843682,Spacious 2 BR/1 BA Logan Sq,41.93503,-87.70124,Avondale,Entire home/apt,111.0,224,69,1.45,4.72
52845622,Captivating 3 Bed 2 Bath  Washington Heights Home,41.70765,-87.63778,Washington Heights,Entire home/apt,214.0,360,83,2.49,4.69
52867667,"Bright, Modern Home: Chef’s Kitchen & Free Parking",42.00848,-87.67682,Rogers Park,Entire home/apt,422.0,52,34,2.02,5.0
52885300,Luxury Chicago 2BR | Spa Bath | Kitchen | Free Prk,41.80997,-87.60864,Grand Boulevard,Entire home/apt,132.0,60,43,1.29,4.81
52892316,"Blueground | Logan Sq, roof & gym, 1 block to L",41.92411,-87.69783,Logan Square,Entire home/apt,208.0,221,0,,
52899450,Cheerful 3 story townhouse Old Town/LP,41.9166,-87.64036,Lincoln Park,Entire home/apt,194.0,151,204,4.34,4.89
52900675,BOHEMIAN LODGE #2 (clean & affordable travel),41.856918,-87.649628,Lower West Side,Private room,55.0,114,194,4.39,4.85
52919619,Taste The Luxury !   On the Boulevard,41.79264,-87.62152,Washington Park,Entire home/apt,150.0,346,61,1.42,4.7
52920524,"Lux 3bedroom, mins from downtown and United Center",41.87342,-87.68883,Near West Side,Entire home/apt,125.0,352,171,3.64,4.88
52924100,Modern 2-bedroom loft in  Bucktown/Wicker Park,41.91298,-87.68764,West Town,Entire home/apt,180.0,0,16,0.38,5.0
52930258,"Blueground | Lakeview, patio, nr Wrigley Field",41.941626,-87.6525329,Lake View,Entire home/apt,275.0,356,0,,
52931195,*Beautiful apartment* - a few mins from the park.,41.90579,-87.69392,West Town,Entire home/apt,188.0,331,83,1.77,4.87
52936284,Old Town Penthouse. 6 Blocks to Historic Wells St.,41.90755,-87.64107,Near North Side,Entire home/apt,95.0,321,145,3.22,4.85
52941359,Heart of Chicago Hidden Gem - 10 min from downtown,41.84992,-87.67704,Lower West Side,Entire home/apt,109.0,341,34,0.72,4.76
52951285,"Apartaestudio para 2 personas máximo, cómodo y limpio, muy central con múltiples vías de acceso, transporte urbano y cercanía a la estación del tren, variedad de restaurantes y tiendas.",41.93389,-87.70071,Avondale,Entire home/apt,104.0,342,175,3.74,4.87
52954257,Trendy West Town Flat - 2 bed / 1.5 bath w parking,41.89605,-87.67311,West Town,Entire home/apt,221.0,315,67,1.42,4.96
52961447,English garden apt. in the heart of Lincoln Park,41.91791915893555,-87.63909149,Lincoln Park,Entire home/apt,189.0,146,126,2.67,4.96
52985432,Huge Lincoln Park 6 Bed Duplex with Free Parking!,41.92279,-87.64837,Lincoln Park,Entire home/apt,299.0,255,44,1.2,4.7
52999087,"Blueground | Streeterville, pool, nr Navy Pier",41.8925035,-87.6162826,Near North Side,Entire home/apt,190.0,16,1,0.08,5.0
52999149,"Blueground | Logan Sq, roof & gym, 1 block to L",41.92411,-87.69783,Logan Square,Entire home/apt,203.0,280,0,,
53008311,"Enchanting South Side Colonial Revival-5BR, 2.5BA",41.75325393676758,-87.64510345,Auburn Gresham,Entire home/apt,206.0,31,109,2.34,4.83
53009310,32+Day Designer-Furnished 1BR w/Flex Office,41.871490478515625,-87.62457275,Loop,Entire home/apt,189.0,181,6,0.22,5.0
53024196,"Blueground | Streeterville, pool, nr Navy Pier",41.8925035,-87.6162826,Near North Side,Entire home/apt,204.0,130,2,0.05,4.0
53028488,"Spacious 3-bedroom apt in  Avondale, Chicago",41.93843,-87.70372,Avondale,Entire home/apt,134.0,346,57,1.26,4.95
53056137,"Blueground | Lakeview, w/d, nr L & Wrigley Field",41.941626,-87.6525329,Lake View,Entire home/apt,239.0,118,1,0.08,5.0
53060470,Spacious Duplex in Great Location,41.90736,-87.69116,West Town,Entire home/apt,125.0,145,149,3.69,4.87
53061486,Charming Two Bedroom in Wicker Park,41.90569,-87.67209,West Town,Entire home/apt,189.0,237,182,3.99,4.88
53068609,NEW Bedroom near Downtown Chicago Chinatown w3,41.84113,-87.63229,Armour Square,Private room,35.0,349,136,2.94,4.5
53074694,"Work Space_Quiet, Parking, Pet Friendly_Near train",41.96537,-87.73327,Albany Park,Entire home/apt,96.0,343,38,1.4,4.95
53075245,Level- A Dream Getaway. Two Bedroom Suite,41.89132690429688,-87.63784027,Near North Side,Entire home/apt,330.0,362,3,0.07,5.0
53089381,Garden on Warren,41.88252287699054,-87.66855721,Near West Side,Entire home/apt,105.0,122,113,5.52,4.89
53108346,Uniquely Spacious Two-Story Loft in Wicker Park,41.90911,-87.67818,West Town,Entire home/apt,234.0,350,52,1.12,4.81
53126173,"Blueground | Streeterville, pool, nr Navy Pier",41.8925035,-87.6162826,Near North Side,Entire home/apt,198.0,174,1,0.02,5.0
53136798,Brilliant 2BR/2BA Loft I SuperHost I Sleep 6,41.8686,-87.6281,Loop,Entire home/apt,253.0,236,169,3.67,4.92
53166491,Gorgeous 2 Bed2 Bath Amenity Filled Great Location,41.8932,-87.61777,Near North Side,Entire home/apt,240.0,113,1,0.29,5.0
53186306,Beautiful newly renovated 3 bedroom 2 bathroom apt,41.7342,-87.63598,Auburn Gresham,Entire home/apt,147.0,171,101,2.22,4.75
53186360,1 Bed Room High Ceiling Apartment ( wicker park ),41.90852,-87.68755,West Town,Entire home/apt,151.0,180,14,0.37,4.07
53219652,Level River North-Luxury Corner Two Bedroom Suite,41.89132690429688,-87.63784027,Near North Side,Entire home/apt,330.0,362,5,0.12,4.2
53231077,"Cozy, Sundrenched Condo in Fantastic Location",41.90071383580638,-87.68289174,West Town,Entire home/apt,119.0,102,24,0.59,5.0
53235375,Chic retreat near the best of Lakeview & Wrigley,41.94007,-87.66672,Lake View,Entire home/apt,128.0,26,134,3.42,4.95
53238705,Spacious Hotel Room in The Loop,41.88472,-87.629059,Loop,Private room,232.0,57,203,4.45,4.79
53259432,Level River North - Junior Two Bedroom Retreat,41.89132690429688,-87.63784027,Near North Side,Entire home/apt,385.0,362,4,0.09,4.75
53263566,Spacious 3 bed/1 bath W/ Free Parking and Patio,41.90674,-87.69462,West Town,Entire home/apt,180.0,109,55,1.25,4.85
53271476,"Spacious 4BR, central ChinaTown by McCormick/DWNT",41.85298,-87.6344,Armour Square,Entire home/apt,378.0,345,101,2.43,4.87
53295088,Archer 2 - Gorgeous 3 Bedroom 2 Bath with Parking,41.84356,-87.65391,Bridgeport,Entire home/apt,256.0,341,57,1.22,4.79
53345860,The Urban Oasis | Outdoor Lounge • Sleeps 10+,41.85857559999999,-87.6460278,Lower West Side,Entire home/apt,437.0,57,140,3.61,4.94
53351802,"Blueground | S. Loop, lounge & gym, nr Grant Park",41.86350729999999,-87.6237509,Near South Side,Entire home/apt,186.0,54,0,,
53354698,Vibrant studio close to Andersonville and train,41.96808,-87.67403,Uptown,Entire home/apt,98.0,55,184,3.96,4.68
53357077,Spectacular Lincoln Park Duplex Apartment,41.92031,-87.64276,Lincoln Park,Entire home/apt,154.0,271,6,0.33,5.0
53362605,Charming Lincoln Park Duplex Apartment,41.91946,-87.64247,Lincoln Park,Entire home/apt,120.0,269,16,0.39,5.0
53362617,A Novel Situation at Wrigley,41.94635009765625,-87.65935516,Lake View,Entire home/apt,100.0,337,239,5.17,4.9
53373645,McKinley Park Bedroom#1,41.82734,-87.67456,Mckinley Park,Private room,44.0,79,0,,
53381319,Vintage Designed 3BR Dig Near DePaul University,41.92139,-87.65354,Lincoln Park,Entire home/apt,365.0,151,99,2.16,4.97
53385832,Charming 1 Bedroom Apartment - NorthCenter/Roscoe,41.95867,-87.67781,North Center,Entire home/apt,104.0,270,81,1.81,4.99
53416475,Private Bedroom in a beautiful 3 bed 2 bath condo,41.87002,-87.6879,Near West Side,Private room,48.0,365,4,0.15,4.25
53423379,Master Bedroom in Spacious and Comfy Chicago Condo,41.77499,-87.59395,Woodlawn,Private room,38.0,96,18,0.39,4.78
53434333,The Black And White Suite (1st Floor),41.8209,-87.61176,Grand Boulevard,Entire home/apt,225.0,32,7,0.16,4.57
53435101,Bright 1500 Sqft 3BR/2BA Apt In South Shore,41.7565763357548,-87.56254219,South Shore,Entire home/apt,81.0,26,38,0.83,4.34
53447886,New Bright & Airy Entire Unit in Logan,41.91636,-87.71875,Logan Square,Entire home/apt,116.0,328,166,3.8,4.91
53495617,Modern Chicago Condo with Huge Private Balcony,41.88321,-87.70365,East Garfield Park,Entire home/apt,273.0,365,47,1.11,4.79
53496856,Festive Graffiti Pop-Art | 3BR | Wicker Park |UKR,41.8989,-87.66831,West Town,Entire home/apt,226.0,90,34,0.84,4.79
53496895,Festive Graffiti Pop-Art | 3BR | Wicker Park,41.89879,-87.66671,West Town,Entire home/apt,204.0,121,67,1.47,4.88
53498554,Logan Square Oasis,41.92734,-87.71006,Logan Square,Entire home/apt,156.0,324,111,2.44,4.84
53509927,Lovely 2 bed/2 bath condo near U of Chicago.,41.77895258477636,-87.60256156,Woodlawn,Entire home/apt,92.0,82,1,0.07,4.0
53519278,Large Two Bedroom in Heart of Gold Coast/ Old Town,41.90284,-87.63511,Near North Side,Entire home/apt,125.0,320,11,0.27,5.0
53541061,The Belden Belle: The Luxurious Chicago Townhouse,41.92321,-87.64143,Lincoln Park,Entire home/apt,335.0,309,106,2.47,4.97
53555302,The Brynford,41.98577,-87.73079,North Park,Entire home/apt,126.0,255,73,1.89,5.0
53560192,Private bdr | Free garage parking | No fees,41.925346,-87.724075,Logan Square,Private room,93.0,12,74,1.67,4.99
53574106,"Woodlawn Oasis: 5-15 Mins from Food, Fun, Dining",41.7775,-87.59778,Woodlawn,Entire home/apt,224.0,261,130,2.97,4.79
53582843,Rare 3 BR + Mezzanine in beautiful condo duplex,41.859,-87.6444,Lower West Side,Entire home/apt,299.0,341,6,0.14,4.83
53585966,Corner Penthouse With Stunning Views!,41.89462,-87.62746,Near North Side,Entire home/apt,275.0,202,8,0.18,5.0
53589089,BOHEMIAN LODGE #1  (clean & affordable travel),41.85646,-87.65059,Lower West Side,Private room,58.0,106,206,4.75,4.86
53591341,Cozy Albany Park Garden Unit,41.969386199741216,-87.72098014,Albany Park,Entire home/apt,105.0,310,146,4.52,4.89
53591392,BOHEMIAN LODGE #4 ( clean & affordable travel),41.85783,-87.65075,Lower West Side,Private room,64.0,116,218,4.88,4.83
53596498,Cozy Medical District home,41.86881,-87.68278,Near West Side,Entire home/apt,111.0,365,13,0.33,4.92
53611396,"BEAUTIFUL modern one bedroom, 10 min to downtown!",41.83111,-87.67788,Mckinley Park,Entire home/apt,200.0,358,27,0.6,4.78
53612424,Centrally Located Unit in E Pilsen's Art District,41.85763,-87.64348,Lower West Side,Entire home/apt,119.0,139,82,1.78,4.67
53625260,3BR/2.1BA TOWNHOUSE IN THE HEART OF WEST LOOP,41.8779,-87.64907,Near West Side,Entire home/apt,500.0,336,2,0.05,5.0
53663772,Cozy Garden Suite in Humboldt Park,41.90762,-87.71664,Humboldt Park,Entire home/apt,84.0,131,17,1.23,4.76
53664988,3BR Modern Condo near Wrigley/Dwtn +Free Parking,41.93185424804688,-87.66867828,Lincoln Park,Entire home/apt,208.0,343,68,1.68,4.84
53690189,"Chic Townhouse: 2BR, Rooftop, Free Parking, Secure",41.86150360107422,-87.62380981,Near South Side,Entire home/apt,330.0,242,56,1.27,4.98
53705363,Modern Lincoln Park Hideaway 1 Bd/1Bath,41.93194,-87.66309,Lincoln Park,Entire home/apt,145.0,325,91,1.98,4.75
53721295,Upscale Penthouse Private Balconies Amazing Views,41.89775,-87.66924,West Town,Entire home/apt,171.0,345,111,2.5,4.86
53740501,West Beverly’s Gem-Private bedroom #1,41.70815,-87.68906,Beverly,Private room,64.0,336,82,1.86,4.94
53743706,Spacious & airy 3BR in Avondale - free st parking,41.94895935058594,-87.70326233,Irving Park,Entire home/apt,145.0,67,27,0.61,4.93
53749043,Spacious 2bd 2bth Condo with Skyline views!,41.89853,-87.63915,Near North Side,Entire home/apt,402.0,343,13,0.33,4.92
53832580,Wrigleyville 2 bed 2 bath + Office Newly Rehabbed,41.9442,-87.65546,Lake View,Entire home/apt,343.0,80,78,1.8,5.0
53845400,Beautiful garden unit in Logan Square!,41.928635,-87.725136,Logan Square,Entire home/apt,111.0,344,149,3.66,4.89
53846745,Modern Lakefront Oasis with Breathtaking Views!,42.02178,-87.66498,Rogers Park,Entire home/apt,100.0,11,128,2.86,4.77
53849223,"Spacious 2 Bed Apartment, Perfect Location",41.96105,-87.67098,Lake View,Entire home/apt,105.0,320,88,1.93,4.89
53852044,Chic & Spacious Bi-Level Bucktown Condo - Sleeps 8,41.91554,-87.67978,Logan Square,Entire home/apt,251.0,73,96,2.16,4.85
53855289,Lovely One Bedroom Apartment with Full Bathroom,41.92927,-87.79612,Montclare,Entire home/apt,71.0,91,2,0.06,5.0
53872917,"Blueground | W. Loop, poo & gym, 1 block to L",41.8763,-87.65372,Near West Side,Entire home/apt,190.0,235,1,0.02,5.0
53872933,"Blueground | W. Loop, poo & gym, 1 block to L",41.8763,-87.65372,Near West Side,Entire home/apt,206.0,277,0,,
53883512,Tri-Taylor/Medical Dist. near West Loop,41.87753,-87.67937,Near West Side,Entire home/apt,138.0,291,175,3.99,4.87
